TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,transaction_hour,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
406.81,1,0.02161547212741752,66,84,1,1968.36,14.98125,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,16,0,0,1,0,0,1,0
143.54,1,0.02844141069397042,71,80,1,6067.62,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,0,1,0
35.94,0,0.023321956769055744,23,141,1,1697.28,117.99305555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,1,0,0,0,0,1
136.82,1,0.02161547212741752,31,14,1,6229.13,8.081944444444444,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,18,0,1,0,0,1,0,0
27.25,0,0.019908987485779295,63,92,1,5365.2,20.955555555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,0,1,0,0,0,1,0
36.63,1,0.026166097838452786,75,261,1,7941.73,23.964583333333334,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,17,1,0,0,0,0,1,0
346.65,1,0.01820250284414107,30,60,1,6356.96,24.970833333333335,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,0,1,0,1,0,0
883.92,0,0.026166097838452786,53,129,1,2342.64,14.959722222222222,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,0,1,0
67.25,1,0.026166097838452786,19,157,1,467.4,48.96736111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,0,1
1022.75,0,0.02104664391353811,62,158,1,207.74,17.03125,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,16,0,1,0,1,0,0,0
1.21,1,0.023890784982935155,55,196,1,7542.74,10.944444444444445,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844385,-0.5000000000000004,17,0,1,0,0,0,1,0
254.34,1,0.016496018202502846,49,79,1,5461.08,113.02986111111112,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,17,0,0,1,0,1,0,0
557.26,1,0.02104664391353811,69,53,1,5237.12,22.98263888888889,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,17,1,0,0,1,0,0,0
289.1,1,0.01877133105802048,27,206,1,267.53,25.99861111111111,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,16,1,0,0,0,0,0,1
311.28,1,0.023890784982935155,49,198,1,135.96,138.94791666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,-0.8660254037844387,16,0,1,0,1,0,0,0
67.33,1,0.026166097838452786,59,36,1,5925.98,6.059027777777778,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,18,0,0,1,0,1,0,0
7.79,1,0.030147895335608646,34,298,1,1319.85,32.02916666666667,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,17,0,1,0,1,0,0,0
341.88,1,0.023321956769055744,43,89,1,4159.52,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,16,1,0,0,0,1,0,0
227.5,1,0.02104664391353811,34,277,1,11505.35,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,0,0,1,1,0,0,0
778.49,0,0.023890784982935155,75,107,1,7713.67,13.974305555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,1,0
410.49,0,0.023890784982935155,25,134,1,1843.57,143.98541666666668,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,16,0,1,0,0,0,0,1
163.46,0,0.01877133105802048,63,111,1,6953.8,130.00833333333333,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,0,1,0,0,0,1,0
164.52,1,0.01763367463026166,61,162,1,11036.74,51.89861111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,16,1,0,0,1,0,0,0
1531.31,1,0.023321956769055744,18,62,4,859.86,62.05972222222222,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,18,0,0,1,0,0,0,1
465.45,1,0.02502844141069397,36,129,1,3465.54,89.9,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,16,1,0,0,0,1,0,0
308.94,1,0.030147895335608646,25,167,1,1931.66,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,0,1,0,0,0,1
246.93,1,0.026166097838452786,23,158,5,673.35,20.946527777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,0,0,1
130.4,1,0.025597269624573378,45,63,1,4381.24,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,0,1,0,0,1,0,0
121.91,1,0.02161547212741752,60,133,1,14510.8,13.103472222222223,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,18,0,1,0,1,0,0,0
615.58,1,0.02844141069397042,42,133,1,14343.0,47.91736111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,1,0,0,1,0,0,0
160.52,0,0.02844141069397042,78,112,1,5379.25,163.99444444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,16,1,0,0,0,0,1,0
158.56,1,0.02104664391353811,33,100,1,5401.21,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,17,1,0,0,1,0,0,0
261.77,1,0.02161547212741752,28,46,1,824.71,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,18,0,0,1,0,0,0,1
97.74,0,0.030147895335608646,41,137,1,4113.63,6.929861111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,0,0,1,0,1,0,0
236.57,1,0.02104664391353811,79,112,1,3488.77,63.0375,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,1,0,0,0,0,1,0
183.32,1,0.025597269624573378,21,74,1,137.42,29.94375,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,1,0,0,0,0,0,1
31.06,1,0.019908987485779295,46,61,1,11014.25,38.97222222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,1,0,0,1,0,0,0
221.49,0,0.026166097838452786,23,196,1,707.25,110.0423611111111,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,18,0,1,0,0,0,0,1
11.67,1,0.02957906712172924,76,105,1,7458.63,10.995833333333334,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,0,1,0,0,0,1,0
270.36,1,0.026166097838452786,25,37,1,1783.04,4.006944444444445,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,16,1,0,0,0,0,0,1
780.59,0,0.026166097838452786,23,145,1,6513.34,36.96736111111111,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,17,0,0,1,0,0,0,1
265.44,1,0.02502844141069397,30,169,1,9700.77,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16,1,0,0,0,1,0,0
684.96,1,0.023321956769055744,21,31,1,526.67,5.917361111111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,0,0,0,1
112.07,1,0.019908987485779295,23,51,1,930.3,72.98125,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,0,0,1
202.86,0,0.027303754266211604,61,149,1,7642.25,45.00069444444444,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,1,0,1,0,0,0
440.94,1,0.02502844141069397,42,148,1,7303.23,62.05625,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,18,0,0,1,1,0,0,0
139.57,1,0.02957906712172924,19,263,3,271.78,29.05902777777778,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,17,1,0,0,0,0,0,1
317.47,0,0.02104664391353811,67,16,1,14639.28,49.00069444444444,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,1,0,0,0
1607.55,1,0.02218430034129693,31,156,1,6227.99,51.91875,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
237.74,1,0.026166097838452786,61,152,1,11795.12,49.09930555555555,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0,18,1,0,0,1,0,0,0
40.03,1,0.023890784982935155,23,200,1,6408.8,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,1,0,0,0,0,1
16.79,0,0.026166097838452786,30,146,1,535.15,7.013194444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,16,0,0,1,1,0,0,0
580.71,1,0.02844141069397042,53,95,1,5670.0,107.01458333333333,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,16,1,0,0,0,1,0,0
61.33,1,0.025597269624573378,27,129,1,7537.4,34.05833333333333,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,18,1,0,0,0,1,0,0
109.43,1,0.02502844141069397,70,140,1,1983.65,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,18,1,0,0,0,0,1,0
667.95,0,0.026166097838452786,62,253,1,13558.56,30.976388888888888,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,17,1,0,0,1,0,0,0
260.63,1,0.02957906712172924,37,142,1,7534.73,55.115972222222226,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,18,0,1,0,0,1,0,0
53.51,1,0.02161547212741752,56,165,1,5773.5,10.03125,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,16,0,0,1,0,0,1,0
297.03,1,0.023321956769055744,61,151,1,1088.62,108.02708333333334,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17,0,0,1,0,0,1,0
46.11,1,0.022753128555176336,33,233,1,5225.73,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,0,1,1,0,0,0
165.31,1,0.020477815699658702,49,28,1,7346.66,33.984027777777776,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,1,0,0,1,0,0,0
827.14,1,0.016496018202502846,36,265,4,9800.21,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,17,0,1,0,0,1,0,0
188.13,0,0.02844141069397042,75,198,1,5029.87,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,18,0,0,1,0,0,1,0
375.17,1,0.02957906712172924,51,66,2,5495.3,37.952777777777776,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,17,1,0,0,0,1,0,0
587.23,1,0.023890784982935155,27,144,1,500.84,96.03125,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999997,-0.8660254037844388,17,0,0,1,0,0,0,1
299.03,1,0.022753128555176336,39,52,1,1381.28,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,17,0,1,0,0,1,0,0
306.9,1,0.023321956769055744,46,51,1,9418.08,48.015972222222224,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16,0,0,1,0,1,0,0
371.69,1,0.022753128555176336,67,143,1,3484.32,45.93680555555556,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,0,1,0,0,0,1,0
253.47,1,0.023890784982935155,20,238,1,220.51,0.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,17,0,1,0,0,0,0,1
35.05,1,0.020477815699658702,30,105,1,14330.47,112.07430555555555,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,18,0,1,0,1,0,0,0
301.39,0,0.02502844141069397,47,104,1,10548.58,141.0048611111111,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,16,0,0,1,1,0,0,0
151.37,1,0.01877133105802048,54,53,1,8356.08,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,1,0,0
1021.16,1,0.015358361774744027,20,104,1,9427.06,25.997222222222224,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,17,1,0,0,0,0,0,1
56.11,1,0.020477815699658702,36,109,1,11123.65,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,17,0,1,0,1,0,0,0
581.65,1,0.020477815699658702,22,176,1,480.19,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,1,0,0,0,0,0,1
585.58,1,0.025597269624573378,23,55,1,1729.02,80.93333333333334,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,16,0,1,0,0,0,0,1
223.85,1,0.019908987485779295,53,55,4,2929.91,81.98680555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,1,0,0,0,1,0,0
242.17,1,0.02844141069397042,60,147,1,883.72,23.991666666666667,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,16,1,0,0,1,0,0,0
386.38,1,0.02218430034129693,42,135,1,5528.36,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,16,0,0,1,0,1,0,0
220.82,1,0.02161547212741752,42,31,1,4298.13,66.9625,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,16,0,1,0,0,1,0,0
176.52,0,0.023321956769055744,73,94,5,7132.08,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,17,0,0,1,0,0,1,0
26.06,1,0.023321956769055744,65,283,1,12893.63,41.02430555555556,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,17,1,0,0,1,0,0,0
154.21,1,0.026166097838452786,46,75,1,8045.77,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,0,1,0,1,0,0
769.97,1,0.023321956769055744,22,23,1,1244.93,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,18,0,1,0,0,0,0,1
261.19,1,0.026166097838452786,64,52,1,7620.6,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,17,1,0,0,0,0,1,0
135.94,1,0.020477815699658702,71,258,1,4710.21,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,16,0,1,0,0,0,1,0
319.27,0,0.023890784982935155,54,59,1,5504.01,143.02777777777777,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,16,0,0,1,0,0,1,0
226.66,1,0.023321956769055744,41,168,1,10216.25,26.059722222222224,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,18,0,1,0,1,0,0,0
542.72,0,0.022753128555176336,43,92,1,6011.8,87.0875,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,18,0,1,0,1,0,0,0
92.15,1,0.026166097838452786,18,172,1,781.68,59.046527777777776,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,17,1,0,0,0,0,0,1
25.38,1,0.02161547212741752,57,66,1,8616.05,83.96666666666667,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,16,0,1,0,0,1,0,0
153.59,0,0.019340159271899887,66,174,1,4813.12,61.97222222222222,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,17,0,1,0,0,0,1,0
45.92,1,0.02218430034129693,26,23,1,544.56,25.035416666666666,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,17,1,0,0,0,0,0,1
435.86,1,0.02844141069397042,56,134,1,3801.82,38.03541666666667,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,17,1,0,0,0,0,1,0
332.0,1,0.027872582480091012,69,17,1,5943.13,66.01319444444445,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,16,1,0,0,0,0,1,0
22.62,1,0.026734926052332197,64,102,1,7682.0,8.975,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,16,1,0,0,1,0,0,0
60.65,0,0.026166097838452786,56,53,1,1047.28,45.06805555555555,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,18,0,1,0,0,0,1,0
146.01,1,0.022753128555176336,26,269,1,221.79,22.01875,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,16,0,0,1,0,0,0,1
5.29,1,0.022753128555176336,52,276,1,11263.89,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,18,0,0,1,1,0,0,0
295.5,1,0.023321956769055744,59,36,1,6280.66,128.0263888888889,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,18,1,0,0,0,0,1,0
193.38,1,0.027303754266211604,18,285,1,1081.79,28.969444444444445,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,16,1,0,0,0,0,0,1
208.04,1,0.02161547212741752,47,273,1,9344.98,53.96944444444444,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,17,0,0,1,0,1,0,0
121.82,1,0.023321956769055744,69,123,3,8354.54,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,17,0,0,1,1,0,0,0
353.69,1,0.02104664391353811,59,163,1,9500.79,85.00625,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,16,0,0,1,0,1,0,0
175.94,1,0.022753128555176336,57,89,1,3728.04,4.991666666666666,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,16,1,0,0,0,0,1,0
170.36,1,0.022753128555176336,30,118,1,6034.73,75.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,16,1,0,0,1,0,0,0
702.87,1,0.01820250284414107,19,184,1,1237.5,64.96319444444444,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,17,1,0,0,0,0,0,1
177.19,1,0.02161547212741752,76,43,1,5343.3,6.979861111111111,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,17,0,0,1,0,0,1,0
65.32,1,0.023321956769055744,28,54,1,9165.02,83.90625,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,16,1,0,0,0,0,0,1
168.99,1,0.01877133105802048,18,203,1,1523.57,80.08611111111111,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,-0.8660254037844387,18,1,0,0,0,0,0,1
436.77,1,0.02844141069397042,20,176,1,825.69,34.97083333333333,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,16,1,0,0,0,0,0,1
449.18,1,0.02502844141069397,67,50,1,1025.99,82.99097222222223,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,17,0,0,1,0,0,1,0
359.51,1,0.027872582480091012,79,157,1,7153.72,10.067361111111111,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,18,0,0,1,0,0,1,0
86.79,1,0.02957906712172924,33,166,1,8795.37,14.013194444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,16,0,1,0,1,0,0,0
51.15,0,0.030147895335608646,46,199,1,8992.25,36.97222222222222,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,17,0,1,0,0,1,0,0
54.85,0,0.022753128555176336,58,40,1,2727.45,70.97152777777778,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,16,0,1,0,0,0,1,0
319.5,0,0.026734926052332197,29,69,1,2366.3,34.980555555555554,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,16,0,1,0,0,1,0,0
499.99,1,0.02104664391353811,31,296,1,8885.0,21.99513888888889,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16,0,1,0,0,1,0,0
378.2,1,0.023321956769055744,40,167,1,7372.81,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,17,0,1,0,0,1,0,0
